domain,date,text,paper_id,sentence_id,is_subjective
www.standardmedia.co.ke,2018-07-05 00:00:00,The students are calling for the removal of the school's principal who joined the school last year.,503147,11926,1
indianexpress.com,2018-07-05 02:24:51,"The bombs were planted around the stadium on the intervening night of April 16 and April 17 by Yasin and an aide, Qateel Siddiqui, who was killed in a Pune jail brawl in 2012.",229519,7365,1
www.thechronicle.com.au,2018-07-05 05:00:00,NETBALL: St Ursula's claimed bragging rights over Downlands on day three of the QISS netball tournament in Townsville to book their spot in the quarter finals.,385007,5412,1
www.sunshinecoastdaily.com.au,2018-07-05 08:07:00,Respected long-term property developer and valuer Geoff Glanville told the Sunshine Coast Daily in March the only way to accurately value the site would be to work back from the Gross Realisations the development approval would achieve to determine what a prudent developer would be prepared to pay for the land.,428009,3311,1
www.businessinsider.sg,2018-07-05 00:00:00,"There’s a theory in psychology called terror management theory, he explained, and it essentially means that when people are more aware of their mortality, they become more naturalistic, materialistic, and conventional.",233153,15563,3
www.eurekalert.org,2018-07-06 00:00:00,Translocating birds among populations to help increase the genetic diversity may be a potential management strategy.,130998,3148,1
www.americanthinker.com,2018-07-20 00:00:00,"In Westchester County, the feds have set up migrant housing in which most Americans could only dream of living.",450437,275,2
www.41nbc.com,2018-07-18 00:00:00,"European Union officials and international human rights groups have expressed alarm, alleging the moves represent an erosion of judicial independence that violates Western standards.",50567,678,1
www.dailyexaminer.com.au,2018-07-05 00:03:00,Mr Shepherd said underlying issues needed to be dealt with as alcohol would only make matters worse.,692405,10798,1
www.thenews.com.pk,2018-07-05 00:00:00,"""Iran has said it had nothing to do with the plot, which it called a ""false flag"" operation staged by figures within the NCRI.",637410,11574,1
www.eurekalert.org,2018-07-06 00:00:00,"Although these are statistically significant results from a randomised trail with a high level of scientific evidence, Salas-Huetos emphasised that subjects in the study were all healthy and apparently fertile men following a western-style diet.",131753,3017,1
whdh.com,2018-07-18 00:00:00,"This material may not be published, broadcast, rewritten, or redistributed.)",319135,1323,1
www.abc.net.au,2018-07-05 05:29:35,"More than 700,000 Rohingya have taken shelter in Cox's Bazar district since August, joining thousands who were already living there, making it the world's largest and fastest growing refugee camp.",570660,4926,1
www.dailyexaminer.com.au,2018-07-05 05:09:26,"Greg Miller
Indie's father Jason Armstrong yesterday said he thought it was ""only fitting"" that as his little girl's first moments were recorded in the newspaper, so too were her last.",692234,5042,1
www.nzherald.co.nz,2018-07-05 00:00:00,Middlemore Hospital emergency department nurses are being issued with personal safety alarms as the number of violent attacks on staff increases.,79651,14296,1
www.automotiveworld.com,2018-07-11 00:00:00,"Overall sales were bolstered by both the Jeep ® and Ram Truck brands, which reported significant increases for the month.",248377,1548,1
www.dailyexaminer.com.au,2018-07-05 00:03:00,"Police found the door to be completely destroyed, the mother later telling them she was trying to teach her son a lesson.",692405,10778,1
www.ekathimerini.com,2018-07-06 00:00:00,"The strong field reflects the high quality of current writing in English about Hellenism and its many guises,” Kittmer said.",421934,3225,3
www.ndtv.com,2018-07-04 23:17:22,"But as Tiger grew older Salman would frequently mention the boy's debut,"" source told Deccan Chronicle.",643647,18005,1
indianexpress.com,2018-07-04 23:02:31,"But, if anyone in the squad thinks they have an easy game on Saturday, they’re wrong.",230757,18895,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Some 13.3 million people, or 6.1 percent of the employed population of the EU, work in the automotive sector, according to the European Automobile Manufacturers Association.",80911,13740,1
www.channelnewsasia.com,2018-07-05 01:10:00,"Their first year of production completely sold out, with 10,000 bottles quickly snapped up and the price surging from €12 (US$14) to €26.",205122,8563,1
www.nzherald.co.nz,2018-07-05 00:00:00,"The trapped can be supplied with all the food, medicine, lighting and communications they might need.",80394,14626,1
www.hindustantimes.com,2018-07-05 00:00:00,"It’s her head injury we are more concerned about,” said Dr Jairam Jagiasi, head of orthopaedic department at RN Cooper.",456822,15213,3
www.financialexpress.com,2018-07-05 02:33:16,Bidding will be held on the bank’s e-auction platform.,245225,7265,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Online: http://www.nascar.com
___
XFINITY
COCA-COLA FIRECRACKER 250
Site: Daytona Beach, Florida
Schedule: Thursday, practice, 1:05 & 3:05 p.m. (NBCSN); Friday, qualifying, 2:10 p.m. (NBCSN), race, 7:30 p.m., NBCSN.",81576,13135,0
www.standardmedia.co.ke,2018-07-05 00:00:00,"""I'm not a replacement for, nor the successor of, the Supreme Court chief justice.",503129,12677,3
www.abc.net.au,2018-07-05 05:00:31,"After trying for years to resolve the issue from within, Mr Watkins, who now lives in the United States, decided to go public with his concerns.",570160,5252,1
www.pulse.ng,2018-07-05 00:04:00,The case -- the first of its kind in the country -- has horrified Russian charity workers and activists who deal with heart-wrenching cases on a daily bases.,239837,10701,1
indianexpress.com,2018-07-05 01:09:21,No previous government had the courage to implement a 50 per cent rise in the MSP for crops.,228322,8598,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Costa Rica was the surprise of the 2014 World Cup in Brazil, reaching the quarterfinals.",80948,14471,3
www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,Working as a foreman he'd hear his alarm ring and immediately have the feeling of dread wash over him.,427755,5489,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Whitney was the persona,"" Macdonald said.",79754,14268,1
whdh.com,2018-07-18 00:00:00,"“She loved shopping and dressing up very fashionably just like her mother,” she said.",319493,1006,3
www.channelnewsasia.com,2018-07-05 01:35:48,"They are ready to sell Endemol outright, although a potential buyer may seek a deal in which Fox retains a minority, said one banker familiar with the process.",206214,8056,1
www.automotiveworld.com,2018-07-11 00:00:00,It retained its Estate Car of the Year title – seeing off very strong competition in the process.,248448,1608,1
www.oneindia.com,2018-07-04 22:59:22,"Highlighting the difference between Delhi and Puducherry, the bench held ""At the outset, we must declare that the insertion of Articles 239AA and 239AB which specifically pertain to NCT of Delhi is reflective of the intention of the Parliament to accord Delhi a sui generis status from the other Union Territories as well as from the Union Territory of Puducherry to which Article 239A is singularly applicable as on date"".",246114,19132,1
www.ndtv.com,2018-07-05 00:14:44,"However, parents are furious at the lack of consultation before the announcement was made.",642783,9985,3
www.channelnewsasia.com,2018-07-04 23:49:00,"Advertisement
""All these projects show a gradual but definite shift in the public service - that today, increasingly so, as we organise ourselves, our mindset is not how we serve our organisational needs, but how we serve the people,"" Mr Chan said during the Public Sector Transformation Awards ceremony.",204815,16756,1
www.americanthinker.com,2018-07-20 00:00:00,"She has done book reviews, author interviews, and has written a number of national security, political, and foreign policy articles.",450491,205,1
www.freepressjournal.in,2018-07-05 01:15:35,The only advice is carried good sunscreens to protect your skin from the harsh sun.,364878,8538,1
www.standardmedia.co.ke,2018-07-05 00:00:00,Know if news is factual and true.,502996,12594,0
www.channelnewsasia.com,2018-07-04 23:56:01,"BEIJING: China will ""absolutely not"" fire the first shot in a trade war with the United States and will not be the first to levy tariffs, its finance ministry said on Wednesday.",204514,16516,1
www.dailymail.co.uk,2018-07-04 22:47:49,"Family matters: Another post showed Lucy and her sibling Maggie and was captioned: 'Sista, sista'
The parade was a sight to behold, with the local marching band playing music and moving along in step.",258702,19892,3
indianexpress.com,2018-07-05 00:04:55,Nothing has changed with all the judgments of the Supreme Court.,227843,10631,1
www.asianage.com,2018-07-05 00:29:00,"According to Emirates, it constantly reviews the offering after taking into consideration customer uptake and feedback.",236628,9456,1
whdh.com,2018-07-18 00:00:00,"The woman suffering from serious, non-life-threatening injuries was airlifted to a Boston hospital.",319523,1217,1
www.businessinsider.sg,2018-07-05 00:00:00,"They impact hugely on their local economies,” she said.",233039,15989,1
www.dailymail.co.uk,2018-07-04 23:03:48,Earthquakes originate below the surface of the earth in a region called the hypocenter.,259369,18814,1
japantoday.com,2018-07-05 05:00:00,"In that session, rebels proposed a ceasefire, the army's withdrawal from towns it had already taken, and safe passage to opposition territory elsewhere for fighters or civilians refusing to live under regime control.",501366,5836,1
www.dailymail.co.uk,2018-07-04 23:12:12,The US Immigrations and Customs Enforcement Agency is also involved in the search for the four men.,249641,18315,1
www.channelnewsasia.com,2018-07-05 00:40:28,"Mexico's peso on Tuesday posted its biggest daily increase in over two years, boosted by a global emerging markets rally, as well as pledges from Lopez Obrador to not increase spending.",205569,9095,1
www.firstpost.com,2018-07-04 23:42:38,"After years of being criticised for prioritising male stars like Roger Federer and Andy Murray, Wimbledon bosses have bowed to pressure and Venus, a five-time champion at the grass-court Grand Slam, was quick to salute the move.",196203,16949,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 23:08 GMT +3
Malawi's President Peter Mutharika initially called the claims ""fake news"".",502959,12558,0
www.nzherald.co.nz,2018-07-05 00:00:00,"""We have given the boys food, starting from easily digested and high-powered food with enough minerals,"" Arpakorn told a news conference.",80546,13004,1
