task,score,domain,date,text,paper_id
1746.0,1,www.automotiveworld.com,2018-07-11 00:00:00,“RX is up seven percent year-to-date and remains the top-selling luxury vehicle in the industry while the NX delivered ten percent year-over-year growth.,248504
13447.0,2,www.nzherald.co.nz,2018-07-05 00:00:00,They did little in terms of a house building programme until their final months in government but at the same time refused to acknowledge there was a housing crisis.,80678
8209.0,0,indianexpress.com,2018-07-05 01:30:42,"“Did you make an enquiry about the situation at the ground level before taking back the decision,” the court asked.",228405
5267.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,I've worked for SILVERSHOP for about six years.,384841
1782.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"GTI to the all-electric e-up!, which adds the option of zero-emission driving to the car’s compelling mix of attributes.",248487
19187.0,1,www.pulse.ng,2018-07-04 22:57:11,"According to the lawmaker’s lawyer, Chukwuma-Machukwu Ume (SAN), the DSS arrested his client for supporting the proscribed Indigenous Peoples of Biafra (IPOB).",239954
15442.0,3,www.businesstimes.com.sg,2018-07-05 00:00:00,"Copenhagen
DANSKE Bank A/S's Estonian operations may have been used to launder as much as US$8.3 billion in a case that has rocked Denmark and triggered calls for tougher penalties from the country's political establishment.",693920
3312.0,1,www.abc.net.au,2018-07-05 08:00:17,"Sydney fog causes commuter chaos as ferries cancelled, planes diverted
Updated
Planes have been diverted and ferries cancelled after Sydney woke up this morning to a thick blanket of fog covering the city.",570415
3020.0,1,www.eurekalert.org,2018-07-06 00:00:00,"""We can't yet say that,"" said Salas-Huetos, ""based solely on the results of this study.",131753
17274.0,1,www.firstpost.com,2018-07-04 23:31:00,The ADDP had reserved its order upon completion of the hearing on 17 March.,195662
10075.0,3,www.filmibeat.com,2018-07-05 00:10:00,"The timing was off!""",60741
19592.0,1,www.dailysabah.com,2018-07-04 22:51:50,"""We will stick to it as far as possible, on the condition that we can profit from the JCPOA,"" Rouhani told reporters after meeting Austrian President Alexander Van der Bellen.",198071
7533.0,1,indianexpress.com,2018-07-05 02:15:40,"The CBI was also asked to file the chargesheet by Wednesday, but they said their probe is still ongoing and need more time.",230160
5621.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Yandina resident John Mason also attended the meeting, saying an increase in traffic and lack of road infrastructure were high on his list of concerns.",428013
8877.0,1,indianexpress.com,2018-07-05 00:55:01,"According to vox.com, Alternative for Germany (AfD), a far-right, anti-immigration party, is gaining support in the region and Seehofer fears a loss of legitimacy if he lets AfD walk away with the anti-immigration pitch.",230349
13450.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Unitec's now in dire financial straits, with the Minister Chris Hipkins likely to sack the institute's council and replace it with a commissioner.",80678
5444.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,"Contributed
Golf club general manager Johnathon Zirkler said he respected the views of the opposing residents, but denied the proposed facility would have negative impacts on transport.",384835
1601.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Leading the title charge was the all-new Karoq, which was crowned Mid-size SUV of the year.",248448
13128.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Last race: Kyle Busch took the checkered flag at Chicagoland for the fifth time in 2018.,81576
13523.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"If you are worried about your mortal soul, try to be a nicer person, and pick up karma points where ever you can - preferably not when making investment decisions.",79908
9021.0,3,indianexpress.com,2018-07-05 00:50:04,"The CJI also talked of the possibility of an elite, monopolising democracy and converting it into a government of the elite.",230698
2000.0,1,armenpress.am,2018-07-09 00:00:00,"According to Prime Minister Nikol Pashinyan, the events surrounding the Hayastan All Armenian Fund will increase the Diaspora’s trust towards Armenia, and not decrease it.",401506
12133.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,“Some elements are trying to sabotage the work of this committee.,503017
19453.0,1,www.dailysabah.com,2018-07-04 22:53:04,"However, recent developments have indicated that the forces confronting Daesh are actually loyal to the Syrian regime.",198043
19064.0,3,tempo.com.ph,2018-07-04 23:00:48,"‘’It’s a great feeling to win like this on Centre Court,’’ said Wawrinka, twice a quarter-finalist at Wimbledon.",211486
4161.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,"Some of the reports suggested that the Kim regime was expanding weapons production facilities even as it made tentative statements promising to ""denuclearize"" in the run up to the June 12 summit in Singapore between North Korean leader Kim Jong Un and US President Donald Trump.",2953
16050.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"Thanksgiving: “Scent of a Woman” (1992)
source Universal
It’s slim pickings when it comes to movies that have any relation to Thanksgiving.",233091
12586.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,She has denied any involvement.,502959
6774.0,1,www.channelnewsasia.com,2018-07-05 03:10:33,"In the statement Museveni said there had been a ""miscommunication"" and that the levy would be 0.5 percent of the value of transactions, not 1 percent passed by parliament.",204504
5729.0,3,www.news-mail.com.au,2018-07-05 05:00:00,"but you've got to have a sense of humour.”
A lifetime later, the two are able to sit and reflect on their relationship and the little things, such as local dances, fishing trips and band groups that have made their story whole.",86774
2694.0,1,www.eurekalert.org,2018-07-07 00:00:00,"Professor Anna Williams, Group Leader at the University of Edinburgh's MRC Centre for Regenerative Medicine, said: ""This important research helps us understand why small vessel disease happens, providing a direct link between small blood vessels and changes in the brain that are linked to dementia.",131455
1661.0,1,www.automotiveworld.com,2018-07-11 00:00:00,This is the second year running the car has won Best Hot Hatch at the Auto Express awards.,248449
13181.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Judge Matheson told the court that Hakaraia's partner was an alleged co-offender and was employed at the healthcare facility where the victim lived.,81841
19364.0,1,www.oneindia.com,2018-07-04 22:55:21,"There is a need to get connected with people and strongly put party policies before them, he said speaking to party activists from all assembly segments at Fursatganj.",246433
15482.0,1,www.businesstimes.com.sg,2018-07-05 00:00:00,That had put gradual tightening of PBOC policy on the agenda.,693993
4974.0,1,www.channelnewsasia.com,2018-07-05 05:19:00,"A massive international rescue operation is exploring the options to get them out, none of them simple - just like in the case of the miners trapped in 2010.",205367
10067.0,3,www.filmibeat.com,2018-07-05 00:10:00,Krushna Doesn’t Mind His Mami Giving Him Gaalis!,60741
13739.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"European companies like BMW, Daimler's Mercedes-Benz, Volkswagen's Porsche and Audi divisions, and Fiat Chrysler send $46.6 billion worth of vehicles every year to the U.S.",80911
7293.0,1,indianexpress.com,2018-07-05 02:30:44,"“We believe that false news, misinformation and the spread of hoaxes are issues best tackled collectively: by government, civil society and technology companies working together,” WhatsApp said in its reply to the Centre.",229703
8022.0,3,indianexpress.com,2018-07-05 01:39:45,"Questioning the timing of the letter, Amit Jogi said the move only displayed the “nervousness of the Congress”.",227799
11269.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,“It's 2.5km in so every dive is roughly four hours when you're away from the nearest breathing gap.,85482
1851.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"With handsome styling, a stunning interior and a petrol-electric drivetrain that allows it to cover up to 26 miles in zero-emissions mode on a single charge, this car is as pleasing to look at as it is to own.",248486
4220.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,"He has been a regular guest at the Bavarian Christian Social Union's (CSU) annual closed-door summit, and since October 2016, Orban and Horst Seehofer — the CSU party leader and German interior minister — even seem to be on a first-name basis.",1708
11343.0,0,www.tvnz.co.nz,2018-07-05 00:00:00,"Source: Getty
She wondered aloud whether play should be halted because of a brief drizzle.",85237
8841.0,1,indianexpress.com,2018-07-05 00:55:52,"Shah’s meetings with ministers, BJP office-bearers and leaders of allies at CM’s residence in Lucknow.",230786
9251.0,3,bworldonline.com,2018-07-05 00:33:01,“ADB has been very cooperative and helpful in our objectives to sustain our economic growth and achieve inclusive development.,118012
9622.0,3,www.newsx.com,2018-07-05 00:23:09,The German goalkeeper is an absolutely top-notch player who can command his centre-backs effectively.,15429
10273.0,1,bworldonline.com,2018-07-05 00:07:40,"The share purchase brought PT MPTI’s total stake in PT Nusantara to 53.26%, prompting the firm to conduct a mandatory tender offer to its minority stockholders.",117983
17906.0,1,indianexpress.com,2018-07-04 23:19:43,“We unfortunately conclude that there were departures in the analysis and collection of samples.,229598
4476.0,1,japantoday.com,2018-07-05 06:00:00,"While plaintiffs said the district court ruling was appropriate as it took into account the Fukushima accident and damage it caused, the utility said the ruling was based on abstract risks and the court needs to base its decision on scientific expertise.",501340
6737.0,1,www.ndtv.com,2018-07-05 03:11:59,"After Mr Trump corrected his tweet, JK Rowling tweeted again saying someone told him the correct meaning of the word.",642873
8087.0,1,indianexpress.com,2018-07-05 01:35:03,“What all the Supreme Court said in the verdict today applies for Puducherry too.,228758
10200.0,3,indianexpress.com,2018-07-05 00:08:53,"However, by vesting in the UPSC the power of empaneling DGPs, the apex court transgressed into the rights of states.",229665
14157.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Paying back taxes is also a possibility, since the tribe and its members would again be subject to state and local taxes, said Robert Anderson, director of the Native American Law Center at the University of Washington in Seattle.",80012
14100.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Among those parents, more than half had talked to their children by phone.",81552
15301.0,1,www.dailyexaminer.com.au,2018-07-05 00:00:00,Police say nobody was in the vehicle when it plunged into the water.,692433
16573.0,1,www.ndtv.com,2018-07-04 23:55:08,And the ouster of former secretary of state Rex Tillerson in January was preceded by a stream of barbed comments and public slights from the president before he finally sacked the former oil industry executive.,643784
3117.0,1,www.eurekalert.org,2018-07-06 00:00:00,"Its mission is to advance scientific research through computational methods, including data analysis, modeling and simulation.",131605
