score,domain,date,text,paper_id
3,www.the42.ie,2018-07-09 00:00:00,"“Real Madrid has not made any offers to PSG or the player and regrets the dissemination of this type of information that is not contrasted with the parties.”
The42 is on Instagram!",131870
3,www.scmp.com,2018-07-05 04:15:00,"“It is a motivating aspect to succeed as soon a possible so the calf that we produce can grow up with Najin and Fatu,” Hildebrandt said.",501168
2,www.americanthinker.com,2018-07-20 00:00:00,"Cronyism is easy to see, but difficult to prove.",450551
3,indianexpress.com,2018-07-04 23:42:00,The BCCI’s change of heart on the matter during the SGM last month though has let the TNCA have their way.,228492
3,www.newsx.com,2018-07-05 00:23:09,Much of it was blamed on the French manager’s reluctance to address defensive deficiencies and overtly reliance on the attack.,15429
0,sputniknews.com,2018-07-05 00:39:00,DETAILS TO FOLLOW,129208
3,indianexpress.com,2018-07-05 00:04:29,"No wonder, it is not easy to acquire the patience to feel the paradoxical life-trajectory of Vivekananda.",230588
3,www.nzherald.co.nz,2018-07-05 00:00:00,"While all this was being digested, Peters' colleague NZ First MP Mark Patterson had uncovered the real threat to New Zealand's prosperity and set out to eliminate it.",81052
0,indianexpress.com,2018-07-05 00:02:37,A TV serial with a contemporary theme?,228155
3,www.businesstimes.com.sg,2018-07-05 00:00:00,"But an outline for future deals and a ""realistic alternative"" to Libor-linked floating rate note deals is now in place, which banks will probably join the supranational EIB in using.",693987
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Houthis, accused by rivals of being an Iranian proxy, have arrested political opponents, including journalists.",80397
0,www.filmibeat.com,2018-07-05 00:10:00,Kissi ke bhi bare main Twitter par nahi likhna chahiye tha.,60741
3,www.dailysabah.com,2018-07-04 22:57:08,The court's most recent significant ruling on the subject bolstered colleges' use of race among many factors in the admission process.,197921
3,www.abc.net.au,2018-07-05 07:15:11,"""It was a lot opinion, a lot of people saying things.",570588
0,www.abc.net.au,2018-07-05 05:00:31,"Topics: health, healthcare-facilities, health-administration, drugs-and-substance-abuse, qld
First posted",570160
3,www.abc.net.au,2018-07-05 04:56:27,"Why some Nationals want Tony Abbott to stay in the dark on the National Energy Guarantee
Posted
In his latest attempt to skewer the Federal Government's energy policy, Tony Abbott has attached himself to the National Party's push for government-owned and funded coal-fired power stations.",570093
3,www.41nbc.com,2018-07-18 00:00:00,The British government blamed Russia for the attack.,50532
0,www.americanthinker.com,2018-07-20 00:00:00,Was Obama's compliance in enabling the terror state of Iran to receive 150 million (correction: billion) dollars to basically self-regulate its nuclear program something that made the world a safer place?,450458
0,www.taiwannews.com.tw,2018-07-05 05:40:00,W_Sabathia 6-3.,1918
3,whdh.com,2018-07-18 00:00:00,“It’s confined spaces.,319618
3,www.nzherald.co.nz,2018-07-05 00:00:00,So this is really tough.,80012
3,www.businessinsider.sg,2018-07-05 00:00:00,"source Hollis Johnson
For $1.50 – it comes with a soda, even – it’s perhaps the best deal on the menu.",233073
3,indianexpress.com,2018-07-05 02:01:53,"Simply put, the Centre, in its first three years, followed a conservative MSP policy on the lines of the first NDA government under Atal Bihari Vajpayee.",229084
3,japantoday.com,2018-07-05 05:30:00,"The Crusaders top the Super Rugby table on 54 points and are looking strong favourites to defend their title, with Read's return ahead of the playoffs a massive boost to their chances.",501483
0,www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 19:51 GMT +3
A man jailed for life for defilement has lost an appeal against his conviction.",503046
0,www.abc.net.au,2018-07-05 07:15:11,"Topics: cricket, sport, wa, australia
First posted",570588
0,www.abc.net.au,2018-07-05 05:03:18,Do you agree with this decision?,569812
3,www.dailymail.co.uk,2018-07-04 23:17:47,Willian is hoping the former Liverpool star can continue his sparkling form.,255694
3,indianexpress.com,2018-07-04 23:39:57,"This will be a big relief to women working in shops, hotels and commercial establishments.",230923
3,indianexpress.com,2018-07-05 01:21:22,"(Reuters Photo)
Carlos Bacca isn’t the surest of penalty takers.",228896
3,www.thechronicle.com.au,2018-07-05 07:55:24,"""If any of that money is coming from existing National Partnership agreements supporting schools hospitals and roads in Queensland, then this is no solution at all.""",384751
3,www.automotiveworld.com,2018-07-11 00:00:00,"That’s because it excels everywhere an MPV should: it’s family friendly, versatile and has enough space for everyone to stretch out in, even those in the third row of seats.",248477
0,indianexpress.com,2018-07-05 03:08:34,Karma Sonam Bhutia Gol Masjid on Anandilal Podar Road.,228418
3,www.americanthinker.com,2018-07-20 00:00:00,"As historian Ron Chernow said in his book Alexander Hamilton, Hamilton’s Federalist Party was “elitist in its politics and tended to doubt the wisdom of the common people.” No one ever mentions that Hamilton believed that the President should have power for life, similar to the King of England.",450491
3,www.pulse.ng,2018-07-04 22:57:11,"It does not mean to stand by the president or any other public official, save exactly to the degree in which he himself stands by the country.",239954
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Maradona said: ""The penalty was not a foul.",81729
0,www.channelnewsasia.com,2018-07-05 01:18:00,"""What would you say to him?",206561
2,www.standardmedia.co.ke,2018-07-05 00:00:00,"“The student had confessed earlier to her classmates that she has been having a recurrent infection in her private parts and she inserted a piece of toilet paper to mop up the discharge,” said board member Gideon kithinji.",503054
3,indianexpress.com,2018-07-05 01:21:22,"On Tuesday night, in their Round of 16 match in Moscow, Pickford — and England — used this stat in the crudest way possible.",228896
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Lots of positive messages around the harm of physical discipline, the need for parents to regulate their own emotions to calm their children, and the value of ""time in"" rather than ""time out"" sees this message increasingly getting through in ways that are really helpful.",79840
3,www.nzherald.co.nz,2018-07-05 00:00:00,"""If the government was serious about the freedom of press, the media can't be treated like an upstart,"" she said.",80955
3,www.financialexpress.com,2018-07-05 00:27:16,"(PTI)
In a significant move, India has proposed a bilateral maritime dialogue with China primarily to find a common ground in the Indo-Pacific region which is witnessing rapidly evolving security dynamics.",245559
3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""As well as hospitality staff, the new premises will also be used to provide additional franchisee support, while all training for new franchisees as well as meal testing will be undertaken on site,” he said.",427719
2,www.ndtv.com,2018-07-05 00:09:38,"The legendary Hotel Europejski, which was considered eastern Europe's best in the 19th century, has just reopened after five years of renovation work spearheaded by the Raffles brand.",643672
3,indianexpress.com,2018-07-05 00:54:46,But there is enough there in Kuldeep’s brief career for India to give him a run in Tests.,228271
3,www.channelnewsasia.com,2018-07-05 04:40:42,"Advertisement
Advertisement
Hamilton, who is Roman Catholic and has a cross tattooed on his back as well as 'family' and 'faith' on his shoulders and a sacred heart on his right bicep, has always been open about finding strength in religion.",205440
0,www.qt.com.au,2018-07-05 00:03:00,"Leonard Thomas Bales (front row, third from left) during his playing days with the Dinmore Bushrats.",246873
0,www.dailymail.co.uk,2018-07-04 22:52:20,#superstition’.,254922
3,www.americanthinker.com,2018-07-20 00:00:00,"When Trump asks why everyone screaming about the poor immigrant children ignores the children murdered by MS-13 gang members, liberals have no response.",450437
3,www.nzherald.co.nz,2018-07-05 00:00:00,Temperatures reached heatwave levels and sweating fashionistas fanned themselves with Gaultier-branded fans.,80859
0,www.nzherald.co.nz,2018-07-05 00:00:00,23 Chevrolet for GMS Racing.,81576
0,www.livemint.com,2018-07-04 22:50:02,Alchemist ARC president Srishti Dhir.,159359
3,www.abc.net.au,2018-07-05 00:01:32,"""This is a pretty solid change, and the first notable change in some time, and it's overdue.""",570848
3,www.nzherald.co.nz,2018-07-05 00:00:00,"Scott gave a great example of this approach in an event he attended called ""Art by the Lake"".",81831
3,indianexpress.com,2018-07-05 00:04:29,Imagine the intensity of his appeal to the “would-be patriots” — “Do you feel?,230588
3,www.frasercoastchronicle.com.au,2018-07-05 00:01:00,"Even if granted bail, Geiger is likely to have to serve 28 days behind bars as the current charge breached his parole for a dangerous driving offence.",335951
3,www.dailymail.co.uk,2018-07-04 22:47:49,"Family matters: Another post showed Lucy and her sibling Maggie and was captioned: 'Sista, sista'
The parade was a sight to behold, with the local marching band playing music and moving along in step.",258702
3,www.nzherald.co.nz,2018-07-05 00:00:00,"John Key campaigned to destroy them, and Bill English did the same in an attempt to take out the middle man.",79915
3,bworldonline.com,2018-07-05 00:31:46,"“We won’t do it and we have told them that.”
China’s Foreign Ministry did not immediately respond to a request for comment on Beijing’s summit aims.",118004
3,bworldonline.com,2018-07-05 00:34:56,"It’s moving forward quickly.”
Mr. Dominguez also took note of certain proponents seeking revenue guarantees from the government in some PPP contracts in the past.",117996
3,www.taiwannews.com.tw,2018-07-05 04:39:00,"However, the players themselves seem rather indifferent — or even unaware — when it comes to how they are addressed.",2080
0,www.dailymail.co.uk,2018-07-04 23:02:59,2 Court.,256762
3,www.abc.net.au,2018-07-05 07:15:11,He deserves some credit for the way he has handled himself.,570588
3,www.nzherald.co.nz,2018-07-05 00:00:00,"One negative outcome for Europe, Herrero said, would be if Trump can push the Chinese into a trade agreement aimed at reducing the US trade deficit.",81217
3,www.abc.net.au,2018-07-05 06:12:30,"""So I think maybe a reflection on the Mad Men era.""",570163
3,www.businessinsider.sg,2018-07-05 00:00:00,"The referee is looking somewhere else and when he turns his head, Kane is on the floor.",233077
